,Year,Week,Position,Player,Team,Rank,G,REC,YDS,Y/R,YBC,YBC/R,AIR,AIR/R,YAC,YAC/R,YACON,YACON/R,BRKTKL,TGT,% TM,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG
5611,2023,12,TE,Hayden Hurst,LAC,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5612,2023,12,TE,Parker Hesse,ATL,96,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5613,2023,12,TE,Donald Parham Jr.,LAC,97,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5614,2023,12,TE,Dawson Knox,BUF,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5615,2023,12,TE,Trevon Wesco,TEN,99,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5616,2023,12,TE,Josh Oliver,MIN,100,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5617,2023,12,TE,Jesper Horsted,LV,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5618,2023,12,TE,Ross Dwelley,SF,102,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5619,2023,12,TE,Jordan Akins,CLE,103,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5620,2023,12,TE,Mike Gesicki,CIN,104,1,0,0,0.0,0,0.0,12,0.0,0,0.0,0,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0
5621,2023,12,TE,Josiah Deguara,JAC,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5622,2023,12,TE,Dallas Goedert,PHI,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5623,2023,12,TE,Robert Tonyan,CHI,107,1,0,0,0.0,0,0.0,-10,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
5624,2023,12,TE,Jonnu Smith,MIA,108,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5625,2023,12,TE,Hunter Henry,NE,109,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5626,2023,12,TE,Geoff Swaim,ARI,110,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5627,2023,12,TE,Darren Waller,NYG,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5628,2023,12,TE,Chris Manhertz,NYG,112,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5629,2023,12,TE,Blake Bell,KC,113,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5630,2023,12,TE,MyCole Pruitt,PIT,114,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5631,2023,12,TE,Brycen Hopkins,LAR,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5632,2023,12,TE,Giovanni Ricci,CLE,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5633,2023,12,TE,Tre' McKitty,BUF,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5634,2023,12,TE,Jimmy Graham,NO,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5635,2023,12,TE,Dalton Keene,HOU,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5636,2023,12,TE,Pharaoh Brown,SEA,120,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5637,2023,12,TE,Johnny Mundt,MIN,121,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5638,2023,12,TE,C.J. Uzomah,PHI,122,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5639,2023,12,TE,Ben Sims,GB,123,1,0,0,0.0,0,0.0,-1,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
5640,2023,12,TE,Stone Smartt,LAC,124,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
5641,2023,12,TE,Foster Moreau,NO,125,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5642,2023,12,TE,David Wells,TB,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5643,2023,12,TE,Mark Andrews,BAL,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5644,2023,12,TE,Luke Musgrave,GB,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5645,2023,12,TE,Charlie Kolar,BAL,129,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5646,2023,12,TE,Ko Kieft,TB,130,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5647,2023,12,TE,Drew Ogletree,IND,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5648,2023,12,TE,Teagan Quitoriano,HOU,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5649,2023,12,TE,James Mitchell,DET,133,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5650,2023,12,TE,Greg Dulcich,DEN,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5651,2023,12,TE,Peyton Hendershot,DAL,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5652,2023,12,TE,Matt Bushman,KC,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5653,2023,12,TE,Kylen Granson,IND,137,1,0,0,0.0,0,0.0,-7,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
5654,2023,12,TE,John Bates,WAS,138,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5655,2023,12,TE,Chris Pierce Jr.,CAR,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5656,2023,13,TE,Sam LaPorta,DET,1,1,9,140,15.6,83,9.2,83,9.2,57,6.3,22,2.4,2,9,0.0,9,0,1,6,2,1,1,0,48
5657,2023,13,TE,Trey McBride,ARI,2,1,8,89,11.1,41,5.1,46,5.8,48,6.0,13,1.6,3,9,0.0,9,1,2,5,0,0,0,0,17
5658,2023,13,TE,Evan Engram,JAC,3,1,9,82,9.1,34,3.8,34,3.8,48,5.3,8,0.9,1,9,0.0,9,0,0,4,2,0,0,0,22
5659,2023,13,TE,Jake Ferguson,DAL,4,1,6,77,12.8,17,2.8,21,3.5,60,10.0,17,2.8,1,8,0.0,7,0,3,5,0,0,0,0,17
5660,2023,13,TE,Taysom Hill,NO,5,1,2,15,7.5,0,0.0,0,0.0,15,7.5,9,4.5,0,2,0.0,2,0,0,1,0,0,0,0,18
5661,2023,13,TE,Harrison Bryant,LV,6,1,5,49,9.8,35,7.0,35,7.0,14,2.8,0,0.0,0,5,0.0,5,0,1,1,1,0,0,0,23
5662,2023,13,TE,Travis Kelce,KC,7,1,4,81,20.3,45,11.3,56,14.0,36,9.0,9,2.3,0,5,0.0,4,0,0,4,3,0,0,0,27
5663,2023,13,TE,MyCole Pruitt,PIT,8,1,1,20,20.0,20,20.0,20,20.0,0,0.0,0,0.0,0,1,0.0,1,0,0,1,1,0,0,0,20
5664,2023,13,TE,Kylen Granson,IND,9,1,3,72,24.0,52,17.3,52,17.3,20,6.7,0,0.0,0,3,0.0,3,0,0,2,2,1,1,0,46
5665,2023,13,TE,George Kittle,SF,10,1,4,68,17.0,20,5.0,22,5.5,48,12.0,5,1.3,0,6,0.0,4,0,1,2,2,1,0,0,32
5666,2023,13,TE,Jimmy Graham,NO,11,1,1,6,6.0,6,6.0,6,6.0,0,0.0,0,0.0,0,1,0.0,1,0,1,0,0,0,0,0,6
5667,2023,13,TE,Chigoziem Okonkwo,TEN,12,1,3,62,20.7,37,12.3,63,21.0,25,8.3,5,1.7,1,6,0.0,4,1,0,3,1,1,0,0,39
5668,2023,13,TE,Brevin Jordan,HOU,13,1,3,64,21.3,21,7.0,30,10.0,43,14.3,9,3.0,1,5,0.0,4,1,0,3,2,0,0,0,27
5669,2023,13,TE,Noah Gray,KC,14,1,1,2,2.0,2,2.0,2,2.0,0,0.0,0,0.0,0,1,0.0,1,0,1,0,0,0,0,0,2
5670,2023,13,TE,Ben Sims,GB,15,1,1,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,0,1,0.0,1,0,1,0,0,0,0,0,1
5671,2023,13,TE,Kyle Pitts,ATL,16,1,4,51,12.8,50,12.5,106,26.5,1,0.3,0,0.0,0,8,0.0,5,1,0,4,0,0,0,0,16
5672,2023,13,TE,Gerald Everett,CHI,17,1,4,44,11.0,7,1.8,22,5.5,37,9.3,3,0.8,0,5,0.0,4,0,0,1,1,0,0,0,26
5673,2023,13,TE,Noah Fant,SEA,18,1,3,43,14.3,31,10.3,34,11.3,12,4.0,2,0.7,0,4,0.0,3,0,0,2,1,0,0,0,25
5674,2023,13,TE,Tucker Kraft,GB,19,1,3,37,12.3,11,3.7,21,7.0,26,8.7,4,1.3,0,6,0.0,3,0,2,1,0,0,0,0,19
5675,2023,13,TE,Tyler Conklin,NYJ,20,1,3,35,11.7,32,10.7,118,39.3,3,1.0,1,0.3,0,9,0.0,4,1,1,2,0,0,0,0,16
5676,2023,13,TE,Tanner Hudson,CIN,21,1,4,35,8.8,14,3.5,14,3.5,21,5.3,16,4.0,1,4,0.0,4,0,0,1,1,0,0,0,24
5677,2023,13,TE,Tyler Higbee,LAR,22,1,2,35,17.5,8,4.0,13,6.5,27,13.5,0,0.0,0,4,0.0,2,0,0,2,1,0,0,0,21
5678,2023,13,TE,Pat Freiermuth,PIT,23,1,3,29,9.7,14,4.7,15,5.0,15,5.0,5,1.7,1,5,0.0,3,0,2,1,0,0,0,0,12
5679,2023,13,TE,Foster Moreau,NO,24,1,2,28,14.0,9,4.5,9,4.5,19,9.5,0,0.0,0,2,0.0,2,0,0,1,0,0,0,0,19
5680,2023,13,TE,Julian Hill,MIA,25,1,2,23,11.5,8,4.0,8,4.0,15,7.5,9,4.5,0,2,0.0,2,0,0,1,0,0,0,0,18
5681,2023,13,TE,Elijah Higgins,ARI,26,1,1,21,21.0,5,5.0,10,10.0,16,16.0,5,5.0,0,2,0.0,1,0,0,1,1,0,0,0,21
5682,2023,13,TE,Logan Thomas,FA,27,1,0,0,0.0,0,0.0,10,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
5683,2023,13,TE,David Njoku,CLE,28,1,2,17,8.5,-1,-0.5,42,21.0,18,9.0,3,1.5,1,6,0.0,2,0,1,0,0,0,0,0,9
5684,2023,13,TE,Josh Whyle,TEN,29,1,1,16,16.0,3,3.0,12,12.0,13,13.0,8,8.0,1,2,0.0,1,0,1,1,0,0,0,0,16
5685,2023,13,TE,Stephen Sullivan,CAR,30,1,1,16,16.0,15,15.0,28,28.0,1,1.0,0,0.0,0,2,0.0,1,0,0,1,0,0,0,0,16
5686,2023,13,TE,Hunter Henry,NE,31,1,2,15,7.5,13,6.5,37,18.5,2,1.0,0,0.0,0,4,0.0,3,1,0,0,0,0,0,0,9
5687,2023,13,TE,Luke Schoonmaker,DAL,32,1,1,12,12.0,7,7.0,7,7.0,5,5.0,3,3.0,0,1,0.0,1,0,0,1,0,0,0,0,12
5688,2023,13,TE,Donald Parham Jr.,LAC,33,1,2,12,6.0,10,5.0,44,22.0,2,1.0,0,0.0,0,4,0.0,3,1,0,0,0,0,0,0,7
5689,2023,13,TE,Mitchell Wilcox,NE,34,1,1,12,12.0,-1,-1.0,-1,-1.0,13,13.0,3,3.0,0,1,0.0,1,0,0,1,0,0,0,0,12
5690,2023,13,TE,Jeremy Ruckert,NYJ,35,1,1,12,12.0,7,7.0,10,10.0,5,5.0,2,2.0,0,3,0.0,1,0,0,1,0,0,0,0,12
5691,2023,13,TE,Drew Sample,CIN,36,1,1,11,11.0,11,11.0,11,11.0,0,0.0,0,0.0,0,1,0.0,1,0,1,1,0,0,0,0,11
5692,2023,13,TE,Geoff Swaim,ARI,37,1,2,10,5.0,5,2.5,5,2.5,5,2.5,0,0.0,0,2,0.0,2,0,0,0,0,0,0,0,9
5693,2023,13,TE,Jonnu Smith,MIA,38,1,2,10,5.0,5,2.5,9,4.5,5,2.5,2,1.0,0,3,0.0,2,0,1,0,0,0,0,0,9
5694,2023,13,TE,Luke Farrell,JAC,39,1,1,9,9.0,4,4.0,4,4.0,5,5.0,2,2.0,0,1,0.0,1,0,0,0,0,0,0,0,9
5695,2023,13,TE,Brock Wright,DET,40,1,1,8,8.0,0,0.0,0,0.0,8,8.0,6,6.0,0,1,0.0,1,0,0,0,0,0,0,0,8
5696,2023,13,TE,Ian Thomas,CAR,41,1,1,6,6.0,1,1.0,1,1.0,5,5.0,3,3.0,0,1,0.0,1,0,0,0,0,0,0,0,6
5697,2023,13,TE,Adam Trautman,DEN,42,1,1,6,6.0,5,5.0,13,13.0,1,1.0,0,0.0,0,2,0.0,1,0,1,0,0,0,0,0,6
5698,2023,13,TE,Jordan Akins,CLE,43,1,1,6,6.0,5,5.0,5,5.0,1,1.0,0,0.0,0,1,0.0,1,0,0,0,0,0,0,0,6
5699,2023,13,TE,Eric Saubert,SF,44,1,1,5,5.0,4,4.0,4,4.0,1,1.0,0,0.0,0,1,0.0,1,0,0,0,0,0,0,0,5
5700,2023,13,TE,Andrew Beck,HOU,45,1,1,5,5.0,2,2.0,5,5.0,3,3.0,1,1.0,0,2,0.0,1,0,1,0,0,0,0,0,5
5701,2023,13,TE,Will Mallory,IND,46,1,2,4,2.0,3,1.5,16,8.0,1,0.5,0,0.0,0,4,0.0,2,0,0,0,0,0,0,0,3
5702,2023,13,TE,Cole Turner,WAS,47,1,1,2,2.0,0,0.0,0,0.0,2,2.0,1,1.0,0,1,0.0,1,0,0,0,0,0,0,0,2
5703,2023,13,TE,Sean McKeon,DAL,48,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5704,2023,13,TE,James Winchester,KC,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5705,2023,13,TE,Blake Whiteheart,ARI,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5706,2023,13,TE,Hunter Kampmoyer,LAC,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5707,2023,13,TE,Marcedes Lewis,CHI,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5708,2023,13,TE,Nate Adkins,DEN,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5709,2023,13,TE,Brady Russell,SEA,54,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5710,2023,13,TE,Brenton Strange,JAC,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5711,2023,13,TE,Tre' McKitty,BUF,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5712,2023,13,TE,Dalton Keene,HOU,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5713,2023,13,TE,Travis Vokolek,ARI,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5714,2023,13,TE,Zach Gentry,LV,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5715,2023,13,TE,Nick Muse,MIN,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5716,2023,13,TE,John FitzPatrick,ATL,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5717,2023,13,TE,Cole Fotheringham,LV,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5718,2023,13,TE,Brayden Willis,SF,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5719,2023,13,TE,Tucker Fisk,ATL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5720,2023,13,TE,Hunter Long,LAR,65,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5721,2023,13,TE,Stephen Anderson,LAC,66,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5722,2023,13,TE,Noah Togiai,PHI,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5723,2023,13,TE,Leroy Watson,TEN,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5724,2023,13,TE,Lucas Krull,DEN,69,1,0,0,0.0,0,0.0,8,0.0,0,0.0,0,0.0,0,1,0.0,0,0,1,0,0,0,0,0,0
5725,2023,13,TE,Tyree Jackson,NYG,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5726,2023,13,TE,Albert Okwuegbunam Jr.,PHI,71,1,0,0,0.0,0,0.0,10,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
5727,2023,13,TE,Nick Vannett,LAC,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5728,2023,13,TE,Zack Kuntz,NYJ,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5729,2023,13,TE,Tyler Kroft,MIA,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5730,2023,13,TE,Kenny Yeboah,NYJ,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5731,2023,13,TE,Matt Sokol,NE,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5732,2023,13,TE,Pharaoh Brown,SEA,77,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5733,2023,13,TE,Payne Durham,TB,78,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5734,2023,13,TE,Tanner Conner,MIA,79,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5735,2023,13,TE,Josh Pederson,JAC,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5736,2023,13,TE,Anthony Firkser,DET,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5737,2023,13,TE,Rodney Williams,PIT,82,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5738,2023,13,TE,Grant Calcaterra,PHI,83,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5739,2023,13,TE,Davis Allen,LAR,84,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5740,2023,13,TE,Quintin Morris,BUF,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5741,2023,13,TE,Kevin Rader,TEN,86,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5742,2023,13,TE,Zach Ertz,WAS,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5743,2023,13,TE,Daniel Bellinger,NYG,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5744,2023,13,TE,Johnny Mundt,MIN,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5745,2023,13,TE,Ross Dwelley,SF,90,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5746,2023,13,TE,Brycen Hopkins,LAR,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5747,2023,13,TE,Cole Kmet,CHI,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5748,2023,13,TE,Parker Hesse,ATL,93,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5749,2023,13,TE,Dawson Knox,BUF,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5750,2023,13,TE,Irv Smith Jr.,KC,95,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5751,2023,13,TE,Trevon Wesco,TEN,96,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
5752,2023,13,TE,Josh Oliver,MIN,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5753,2023,13,TE,Jesper Horsted,LV,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5754,2023,13,TE,T.J. Hockenson,MIN,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5755,2023,13,TE,Will Dissly,LAC,100,1,0,0,0.0,0,0.0,9,0.0,0,0.0,0,0.0,0,2,0.0,0,0,1,0,0,0,0,0,0
5756,2023,13,TE,Durham Smythe,MIA,101,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5757,2023,13,TE,Josiah Deguara,JAC,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5758,2023,13,TE,Dalton Schultz,HOU,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5759,2023,13,TE,Hayden Hurst,LAC,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5760,2023,13,TE,Mike Gesicki,CIN,105,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5761,2023,13,TE,Dallas Goedert,PHI,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5762,2023,13,TE,Mo Alie-Cox,IND,107,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5763,2023,13,TE,Robert Tonyan,CHI,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5764,2023,13,TE,Austin Hooper,NE,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5765,2023,13,TE,Darren Waller,NYG,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5766,2023,13,TE,Chris Manhertz,NYG,111,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5767,2023,13,TE,Blake Bell,KC,112,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5768,2023,13,TE,Colby Parkinson,LAR,113,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5769,2023,13,TE,Juwan Johnson,NO,114,1,0,0,0.0,0,0.0,16,0.0,0,0.0,0,0.0,0,3,0.0,0,2,0,0,0,0,0,0,0
5770,2023,13,TE,C.J. Uzomah,PHI,115,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5771,2023,13,TE,Jack Stoll,NYG,116,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5772,2023,13,TE,Stone Smartt,LAC,117,1,0,0,0.0,0,0.0,4,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
5773,2023,13,TE,David Wells,TB,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5774,2023,13,TE,Mark Andrews,BAL,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5775,2023,13,TE,Luke Musgrave,GB,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5776,2023,13,TE,Dalton Kincaid,BUF,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
5777,2023,13,TE,Ko Kieft,TB,122,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
5778,2023,13,TE,Connor Heyward,PIT,123,1,0,0,0.0,0,0.0,30,0.0,0,0.0,0,0.0,0,2,0.0,0,1,0,0,0,0,0,0,0
5779,2023,13,TE,Drew Ogletree,IND,124,1,0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
5780,2023,13,TE,Teagan Quitoriano,HOU,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
