,Year,Week,Position,Player,Team,Rank,G,ATT,YDS,Y/ATT,YBCON,YBCON/ATT,YACON,YACON,YACON/ATT,BRKTKL,TK LOSS,TK LOSS YDS,LNG TD,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG,REC,TGT,RZ TGT,YACON,YACON
2499,2022,1,RB,Dontrell Hilliard,FA,7,1,2,8,4.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,5,3,4,1,0,0
2500,2022,1,RB,James Robinson,NO,8,1,11,66,6.0,46,4.2,20,0,1.8,0,0,0,11,2,1,0,0,0,22,1,2,1,20,0
2501,2022,1,RB,Miles Sanders,CAR,9,1,13,96,7.4,41,3.2,55,3,4.2,2,2,-2,1,3,2,0,0,0,24,2,2,0,55,3
2502,2022,1,RB,AJ Dillon,GB,10,1,10,45,4.5,30,3.0,15,14,1.5,1,0,0,2,2,0,0,0,0,14,5,6,1,15,14
2503,2022,1,RB,Jamaal Williams,NO,11,1,11,28,2.5,15,1.4,13,0,1.2,1,1,-2,1,0,0,0,0,0,7,1,2,1,13,0
2504,2022,1,RB,Joe Mixon,HOU,12,1,27,82,3.0,68,2.5,14,14,0.5,1,5,-11,0,1,1,1,0,0,31,7,9,0,14,14
2505,2022,1,RB,Nick Chubb,CLE,13,1,22,141,6.4,100,4.5,41,0,1.9,2,1,-1,0,4,2,0,0,0,25,1,1,0,41,0
2506,2022,1,RB,Leonard Fournette,FA,14,1,21,127,6.0,81,3.9,46,3,2.2,2,2,-2,0,6,0,0,0,0,17,2,2,0,46,3
2507,2022,1,RB,Antonio Gibson,NE,15,1,14,58,4.1,45,3.2,13,2,0.9,1,1,-1,0,2,0,0,0,0,13,7,8,0,13,2
2508,2022,1,RB,Isiah Pacheco,KC,16,1,12,62,5.2,13,1.1,49,0,4.1,0,2,-5,3,3,1,0,0,0,22,0,0,0,49,0
2509,2022,1,RB,Christian McCaffrey,SF,17,1,10,33,3.3,14,1.4,19,0,1.9,1,1,-1,1,0,0,0,0,0,9,4,5,0,19,0
2510,2022,1,RB,James Conner,ARI,18,1,10,26,2.6,1,0.1,25,10,2.5,0,1,-5,2,0,0,0,0,0,8,5,6,0,25,10
2511,2022,1,RB,Dalvin Cook,BAL,19,1,20,90,4.5,56,2.8,34,1,1.7,2,2,-3,0,2,0,0,0,0,16,3,5,0,34,1
2512,2022,1,RB,Khalil Herbert,CHI,20,1,9,45,5.0,32,3.6,13,0,1.4,1,0,0,3,2,0,0,0,0,12,1,1,0,13,0
2513,2022,1,RB,Michael Carter,ARI,21,1,10,60,6.0,45,4.5,15,5,1.5,4,0,0,0,2,1,0,0,0,22,7,9,2,15,5
2514,2022,1,RB,Kenneth Gainwell,PHI,22,1,5,20,4.0,9,1.8,11,2,2.2,0,0,0,2,0,0,0,0,0,7,2,4,1,11,2
2515,2022,1,RB,Javonte Williams,DEN,23,1,7,43,6.1,30,4.3,13,32,1.9,0,1,-1,0,3,0,0,0,0,13,11,12,3,13,32
2516,2022,1,RB,Brandon Bolden,LV,24,1,3,7,2.3,3,1.0,4,0,1.3,0,0,0,0,0,0,0,0,0,5,2,2,1,4,0
2517,2022,1,RB,Najee Harris,PIT,25,1,10,23,2.3,22,2.2,1,1,0.1,0,3,-7,0,1,0,0,0,0,11,2,2,1,1,1
2518,2022,1,RB,Derrick Henry,BAL,26,1,21,82,3.9,36,1.7,46,0,2.2,2,0,0,0,1,0,0,0,0,18,0,1,1,46,0
2519,2022,1,RB,Aaron Jones,MIN,27,1,5,49,9.8,25,5.0,24,1,4.8,0,0,0,0,2,1,0,0,0,29,3,5,1,24,1
2520,2022,1,RB,Ty Montgomery II,FA,28,1,2,-2,-1.0,0,0.0,0,3,0.0,0,1,-2,0,0,0,0,0,0,0,3,4,1,0,3
2521,2022,1,RB,Darrell Henderson Jr.,FA,29,1,13,47,3.6,30,2.3,17,5,1.3,0,1,-1,0,1,0,0,0,0,18,5,5,0,17,5
2522,2022,1,RB,Josh Jacobs,GB,30,1,10,57,5.7,8,0.8,49,6,4.9,0,1,-1,0,1,0,0,0,0,18,1,1,0,49,6
2523,2022,1,RB,Austin Ekeler,WAS,31,1,14,36,2.6,13,0.9,23,5,1.6,0,2,-3,0,0,0,0,0,0,8,4,4,0,23,5
2524,2022,1,RB,Rex Burkhead,FA,32,1,14,40,2.9,31,2.2,9,3,0.6,1,2,-5,0,0,0,0,0,0,8,5,8,0,9,3
2525,2022,1,RB,Boston Scott,PHI,33,1,4,10,2.5,0,0.0,10,0,2.5,1,0,0,1,0,0,0,0,0,8,0,0,0,10,0
2526,2022,1,RB,Zander Horvath,NO,34,1,1,2,2.0,1,1.0,1,0,1.0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,0
2527,2022,1,RB,Rashaad Penny,PHI,35,1,12,60,5.0,11,0.9,49,7,4.1,2,0,0,0,2,1,0,0,0,26,2,3,1,49,7
2528,2022,1,RB,Chase Edmonds,TB,36,1,12,25,2.1,10,0.8,15,9,1.3,0,2,-8,0,0,0,0,0,0,7,4,4,0,15,9
2529,2022,1,RB,Travis Etienne Jr.,JAC,37,1,4,47,11.8,18,4.5,29,0,7.3,0,0,0,0,2,1,0,0,0,27,2,4,3,29,0
2530,2022,1,RB,Devin Singletary,NYG,38,1,8,48,6.0,33,4.1,15,8,1.9,0,0,0,0,2,0,0,0,0,13,2,2,1,15,8
2531,2022,1,RB,Eno Benjamin,NO,39,1,4,28,7.0,3,0.8,25,18,6.3,1,0,0,0,1,0,0,0,0,16,3,4,0,25,18
2532,2022,1,RB,Damien Harris,FA,40,1,9,48,5.3,13,1.4,35,6,3.9,2,0,0,0,2,0,0,0,0,12,2,3,2,35,6
2533,2022,1,RB,Nyheim Hines,CLE,41,1,3,4,1.3,0,0.0,4,9,1.3,0,1,-2,0,0,0,0,0,0,3,6,6,2,4,9
2534,2022,1,RB,Melvin Gordon III,FA,42,1,12,58,4.8,29,2.4,29,2,2.4,1,2,-3,0,1,0,0,0,0,13,2,2,2,29,2
2535,2022,1,RB,David Montgomery,DET,43,1,17,26,1.5,19,1.1,7,18,0.4,1,2,-4,0,0,0,0,0,0,6,3,4,0,7,18
2536,2022,1,RB,Jerick McKinnon,KC,44,1,4,22,5.5,11,2.8,11,14,2.8,0,1,-2,0,1,0,0,0,0,18,3,4,0,11,14
2537,2022,1,RB,Ezekiel Elliott,NE,45,1,10,52,5.2,23,2.3,29,0,2.9,0,0,0,0,0,0,0,0,0,7,1,2,0,29,0
2538,2022,1,RB,J.D. McKissic,FA,46,1,3,8,2.7,6,2.0,2,0,0.7,0,0,0,0,0,0,0,0,0,5,3,3,0,2,0
2539,2022,1,RB,Kenyan Drake,FA,47,1,11,31,2.8,25,2.3,6,0,0.5,0,2,-2,0,0,0,0,0,0,8,1,1,0,6,0
2540,2022,1,RB,Alvin Kamara,NO,48,1,9,39,4.3,16,1.8,23,2,2.6,1,0,0,0,1,0,0,0,0,15,3,4,0,23,2
2541,2022,1,RB,Breece Hall,NYJ,49,1,6,23,3.8,0,0.0,0,0,0.0,0,1,-2,0,1,0,0,0,0,14,6,9,2,0,0
2542,2022,1,RB,Elijah Mitchell,SF,50,1,6,41,6.8,28,4.7,13,0,2.2,1,0,0,0,2,0,0,0,0,16,0,0,0,13,0
2543,2022,1,RB,Dameon Pierce,HOU,51,1,11,33,3.0,23,2.1,10,0,0.9,2,1,-3,0,0,0,0,0,0,8,1,1,0,10,0
2544,2022,1,RB,Samaje Perine,DEN,52,1,1,4,4.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,1
2545,2022,1,RB,Alexander Mattison,LV,53,1,8,36,4.5,16,2.0,20,0,2.5,2,1,-1,0,1,0,0,0,0,10,0,0,0,20,0
2546,2022,1,RB,Joshua Kelley,LAC,54,1,4,21,5.3,9,2.3,12,3,3.0,0,0,0,0,1,0,0,0,0,12,2,2,0,12,3
2547,2022,1,RB,Raheem Mostert,MIA,55,1,5,16,3.2,1,0.2,15,14,3.0,1,1,-1,0,1,0,0,0,0,11,1,1,0,15,14
2548,2022,1,RB,Jeff Wilson Jr.,MIA,56,1,9,22,2.4,12,1.3,10,2,1.1,0,1,-2,0,0,0,0,0,0,5,2,2,0,10,2
2549,2022,1,RB,Rhamondre Stevenson,NE,57,1,8,25,3.1,15,1.9,10,2,1.3,1,1,-4,0,1,0,0,0,0,12,2,2,0,10,2
2550,2022,1,RB,Matt Breida,NYG,58,1,5,24,4.8,14,2.8,10,0,2.0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0
2551,2022,1,RB,Tony Pollard,TEN,59,1,6,8,1.3,2,0.3,6,3,1.0,0,2,-9,0,0,0,0,0,0,9,2,2,0,6,3
2552,2022,1,RB,Rachaad White,TB,60,1,6,14,2.3,8,1.3,6,1,1.0,1,1,-1,0,0,0,0,0,0,5,2,2,0,6,1
2553,2022,1,RB,Zack Moss,CIN,61,1,6,15,2.5,12,2.0,3,3,0.5,0,0,0,0,0,0,0,0,0,8,6,6,0,3,3
2554,2022,1,RB,Sony Michel,FA,62,1,7,12,1.7,-1,-0.1,13,0,1.9,0,2,-6,0,0,0,0,0,0,6,0,0,0,13,0
2555,2022,1,RB,Justice Hill,BAL,63,1,2,4,2.0,0,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,2
2556,2022,1,RB,Mike Davis,FA,64,1,2,11,5.5,10,5.0,1,0,0.5,0,0,0,0,1,0,0,0,0,10,0,0,0,1,0
2557,2022,1,RB,Alec Ingold,MIA,65,1,1,2,2.0,1,1.0,1,0,1.0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0
2558,2022,1,RB,Jaylen Warren,PIT,66,1,3,7,2.3,4,1.3,3,0,1.0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0
2559,2022,1,RB,Patrick Ricard,BAL,67,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2560,2022,1,RB,C.J. Ham,MIN,68,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2561,2022,1,RB,D'Onta Foreman,CLE,69,1,2,5,2.5,3,1.5,2,0,1.0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0
2562,2022,1,RB,Chuba Hubbard,CAR,70,1,1,3,3.0,1,1.0,2,0,2.0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0
2563,2022,1,RB,Mark Ingram II,FA,71,1,4,22,5.5,10,2.5,12,0,3.0,0,0,0,0,0,0,0,0,0,7,1,1,0,12,0
2564,2022,1,RB,Damien Williams,FA,72,1,2,2,1.0,0,0.0,2,0,1.0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
2565,2022,1,RB,Travis Homer,CHI,73,1,1,2,2.0,0,0.0,2,0,2.0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
2566,2022,1,RB,Mike Boone,CAR,74,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2567,2022,1,RB,Jakob Johnson,LV,75,1,0,0,nan,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2568,2022,1,RB,Darrynton Evans,BUF,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,2022,1,RB,Keaontay Ingram,KC,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,2022,1,RB,Malik Davis,DAL,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,2022,1,RB,Spencer Brown,CAR,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,2022,1,RB,Salvon Ahmed,MIA,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,2022,1,RB,Trayveon Williams,CIN,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,2022,1,RB,Isaiah Spiller,LAC,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,2022,1,RB,Gus Edwards,LAC,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,2022,1,RB,Ronnie Rivers,LAR,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,2022,1,RB,Kevin Harris,NE,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,2022,1,RB,La'Mical Perine,KC,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,2022,1,RB,Raheem Blackshear,CAR,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,2022,1,RB,Brian Robinson Jr.,WAS,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,2022,1,RB,Ty Chandler,MIN,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,2022,1,RB,Myles Gaskin,MIN,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,2022,1,RB,Jake Funk,DET,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,2022,1,RB,J.J. Taylor,HOU,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,2022,1,RB,Trey Sermon,IND,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2586,2022,1,RB,Royce Freeman,DAL,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,2022,1,RB,Brittain Brown,LV,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,2022,1,RB,Snoop Conner,DAL,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,2022,1,RB,Zonovan Knight,DET,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,2022,1,RB,Ben Mason,LAC,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,2022,1,RB,Julius Chestnut,TEN,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,2022,1,RB,Kyren Williams,LAR,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,2022,1,RB,Godwin Igwebuike,PIT,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,2022,1,RB,Jaret Patterson,LAC,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,2022,1,RB,Jashaun Corbin,NYG,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,2022,1,RB,Patrick Taylor Jr.,SF,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,2022,1,RB,Kene Nwangwu,MIN,105,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2598,2022,1,RB,Ke'Shawn Vaughn,NE,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,2022,1,RB,Jonathan Ward,TEN,107,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,2022,1,RB,Latavius Murray,BUF,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,2022,1,RB,Trestan Ebner,FA,109,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,2022,1,RB,Gary Brightwell,NYG,110,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,2022,1,RB,Taiwan Jones,FA,111,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2604,2022,1,RB,Jordan Mason,SF,112,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,2022,1,RB,Jerome Ford,CLE,113,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2606,2022,1,RB,Demetric Felton Jr.,CIN,114,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2607,2022,1,RB,Jermar Jefferson,DET,115,1,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,2022,1,RB,Rico Dowdle,DAL,116,1,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,2022,1,RB,Dwayne Washington,DEN,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610,2022,1,RB,DeeJay Dallas,ARI,118,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611,2022,1,RB,Cam Akers,MIN,119,1,3,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,2022,1,RB,D'Ernest Johnson,JAC,120,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2613,2022,1,RB,Benny Snell Jr.,FA,121,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2614,2022,1,RB,Qadree Ollison,FA,122,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,2022,1,RB,Trenton Cannon,FA,123,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,2022,1,RB,Jonathan Williams,WAS,124,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,2022,1,RB,Michael Burton,DEN,125,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,2022,1,RB,Ameer Abdullah,LV,126,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2619,2022,1,RB,Kyle Juszczyk,SF,127,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2620,2022,1,RB,James Cook,BUF,128,1,1,2,2.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2621,2022,1,RB,Keith Smith,ATL,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,2022,1,RB,Kenneth Walker III,SEA,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2623,2022,1,RB,Chris Evans,CIN,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,2022,1,RB,JaMycal Hasty,NE,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2625,2022,1,RB,J.K. Dobbins,LAC,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2626,2022,1,RB,Khari Blasingame,CHI,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2627,2022,1,RB,Pierre Strong Jr.,CLE,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,2022,1,RB,Tyler Allgeier,ATL,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2629,2022,1,RB,Hassan Haskins,TEN,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2630,2022,1,RB,Adam Prentice,NO,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2631,2022,1,RB,Avery Williams,ATL,139,1,2,7,3.5,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0
2632,2022,1,RB,Tyrion Davis-Price,PHI,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2633,2022,1,RB,Marlon Mack,ARI,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,2022,1,RB,Deon Jackson,NYG,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2635,2022,1,RB,Zamir White,LV,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,2022,1,RB,Reggie Gilliam,BUF,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,2022,1,RB,Tony Jones Jr.,ARI,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2638,2022,1,RB,Craig Reynolds,DET,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2639,2022,1,RB,Ty Johnson,BUF,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,2022,1,RB,Tyler Badie,DEN,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,2022,2,RB,Nick Chubb,CLE,1,1,17,87,5.1,46,2.7,41,0,2.4,2,2,-7,12,3,1,0,0,0,22,3,3,0,41,0
2642,2022,2,RB,Aaron Jones,MIN,2,1,15,132,8.8,49,3.3,83,3,5.5,1,1,-2,15,4,1,1,0,0,36,3,3,1,83,3
2643,2022,2,RB,Tony Pollard,TEN,3,1,9,43,4.8,26,2.9,17,12,1.9,0,0,0,1,1,0,0,0,0,17,4,7,0,17,12
2644,2022,2,RB,D'Andre Swift,CHI,4,1,5,56,11.2,51,10.2,5,2,1.0,0,0,0,0,1,1,1,1,1,50,2,5,0,5,2
2645,2022,2,RB,Damien Harris,FA,5,1,15,71,4.7,49,3.3,22,5,1.5,0,1,-2,2,1,0,0,0,0,16,2,2,1,22,5
2646,2022,2,RB,James Robinson,NO,6,1,23,64,2.8,10,0.4,54,1,2.3,3,5,-6,37,1,1,1,0,0,37,2,2,0,54,1
2647,2022,2,RB,David Montgomery,DET,7,1,15,122,8.1,34,2.3,88,1,5.9,7,1,-5,0,6,1,0,0,0,28,2,2,0,88,1
2648,2022,2,RB,Christian McCaffrey,SF,8,1,15,102,6.8,52,3.5,50,5,3.3,0,2,-3,0,1,1,1,1,0,49,4,5,0,50,5
2649,2022,2,RB,Darrel Williams,FA,9,1,8,59,7.4,47,5.9,12,2,1.5,0,0,0,1,1,1,1,0,0,30,2,3,1,12,2
2650,2022,2,RB,Breece Hall,NYJ,10,1,7,50,7.1,33,4.7,17,0,2.4,0,1,-1,0,2,1,0,0,0,23,1,1,1,17,0
2651,2022,2,RB,Clyde Edwards-Helaire,KC,11,1,8,74,9.3,17,2.1,57,24,7.1,0,0,0,0,1,1,1,1,1,52,4,4,0,57,24
2652,2022,2,RB,Darrell Henderson Jr.,FA,12,1,10,47,4.7,34,3.4,13,0,1.3,0,0,0,8,1,0,0,0,0,13,0,0,0,13,0
2653,2022,2,RB,Jeff Wilson Jr.,MIA,13,1,18,84,4.7,68,3.8,16,6,0.9,1,2,-2,0,2,0,0,0,0,16,2,2,2,16,6
2654,2022,2,RB,Antonio Gibson,NE,14,1,14,28,2.0,16,1.1,12,4,0.9,0,2,-3,1,0,0,0,0,0,8,2,4,2,12,4
2655,2022,2,RB,Austin Ekeler,WAS,15,1,14,39,2.8,19,1.4,20,43,1.4,0,2,-6,0,0,0,0,0,0,8,9,10,2,20,43
2656,2022,2,RB,Najee Harris,PIT,16,1,15,49,3.3,32,2.1,17,6,1.1,0,0,0,0,0,0,0,0,0,8,5,6,0,17,6
2657,2022,2,RB,Saquon Barkley,PHI,17,1,21,72,3.4,36,1.7,36,3,1.7,0,3,-8,0,3,0,0,0,0,16,3,4,0,36,3
2658,2022,2,RB,Miles Sanders,CAR,18,1,17,80,4.7,42,2.5,38,2,2.2,0,1,-2,0,3,0,0,0,0,12,3,3,0,38,2
2659,2022,2,RB,Derrick Henry,BAL,19,1,13,25,1.9,4,0.3,21,0,1.6,0,5,-11,2,0,0,0,0,0,9,0,0,0,21,0
2660,2022,2,RB,Javonte Williams,DEN,20,1,15,75,5.0,29,1.9,46,1,3.1,4,1,-4,0,2,0,0,0,0,17,1,4,2,46,1
2661,2022,2,RB,Joe Mixon,HOU,21,1,19,57,3.0,31,1.6,26,9,1.4,1,2,-4,0,1,0,0,0,0,10,3,4,0,26,9
2662,2022,2,RB,Josh Jacobs,GB,22,1,19,69,3.6,33,1.7,36,5,1.9,6,1,-4,0,1,0,0,0,0,13,1,1,0,36,5
2663,2022,2,RB,Raheem Mostert,MIA,23,1,11,51,4.6,37,3.4,14,11,1.3,2,1,-3,0,1,0,0,0,0,11,3,3,0,14,11
2664,2022,2,RB,Reggie Gilliam,BUF,24,1,0,0,nan,0,0.0,0,14,0.0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,14
2665,2022,2,RB,Dameon Pierce,HOU,25,1,15,69,4.6,31,2.1,38,4,2.5,3,2,-6,0,3,0,0,0,0,12,1,1,0,38,4
2666,2022,2,RB,Jerick McKinnon,KC,26,1,4,12,3.0,9,2.3,3,0,0.8,0,0,0,0,0,0,0,0,0,5,2,2,1,3,0
2667,2022,2,RB,Leonard Fournette,FA,27,1,24,65,2.7,37,1.5,28,0,1.2,1,2,-2,0,1,0,0,0,0,13,2,4,1,28,0
2668,2022,2,RB,Kareem Hunt,CLE,28,1,13,58,4.5,26,2.0,32,0,2.5,0,1,-5,0,4,0,0,0,0,13,2,2,0,32,0
2669,2022,2,RB,AJ Dillon,GB,29,1,18,61,3.4,26,1.4,35,2,1.9,2,3,-4,0,1,0,0,0,0,11,1,3,1,35,2
2670,2022,2,RB,Jonathan Taylor,IND,30,1,9,54,6.0,34,3.8,20,5,2.2,1,0,0,0,2,2,0,0,0,21,1,1,0,20,5
2671,2022,2,RB,J.D. McKissic,FA,31,1,3,9,3.0,8,2.7,1,5,0.3,0,0,0,0,0,0,0,0,0,4,7,7,0,1,5
2672,2022,2,RB,Cam Akers,MIN,32,1,15,44,2.9,11,0.7,33,4,2.2,0,3,-7,0,0,0,0,0,0,8,2,3,1,33,4
2673,2022,2,RB,Kyle Juszczyk,SF,33,1,2,1,0.5,0,0.0,1,0,0.5,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
2674,2022,2,RB,Zander Horvath,NO,34,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0
2675,2022,2,RB,Jamaal Williams,NO,35,1,12,53,4.4,44,3.7,9,0,0.8,0,0,0,0,1,0,0,0,0,12,1,1,0,9,0
