,Year,Week,Position,Player,Team,Inside,Rank,ATT,RUSH YDS,Y/A,RUSH TD,RUSH PCT,REC,TGT,REC PCT,REC YDS,Y/R,REC TD,TGT PCT,FL,G,FPTS,FPTS/G,ROST %
3613,2022,6,RB,Austin Ekeler,WAS,10,4,1,6,6.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.6,6.6,0.92
3614,2022,6,RB,Rhamondre Stevenson,NE,10,5,4,6,1.5,1,0.8,0,0,0.0,0,0,0,0.0,0,1,6.6,6.6,0.82
3615,2022,6,RB,Brian Robinson Jr.,WAS,10,6,2,6,3.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.6,6.6,0.85
3616,2022,6,RB,Miles Sanders,CAR,10,7,1,5,5.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.5,6.5,0.34
3617,2022,6,RB,Darrell Henderson Jr.,FA,10,8,2,4,2.0,1,0.67,0,0,0.0,0,0,0,0.0,0,1,6.4,6.4,0.03
3618,2022,6,RB,Deon Jackson,NYG,10,9,1,3,3.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.3,6.3,0.01
3619,2022,6,RB,Dalvin Cook,BAL,10,10,0,0,0,0,0.0,1,1,1.0,6,6.0,0,1.0,0,1,1.6,1.6,0.1
3620,2022,6,RB,Devin Singletary,NYG,10,11,1,7,7.0,0,1.0,0,1,0.0,0,0,0,1.0,0,1,0.7,0.7,0.83
3621,2022,6,RB,Caleb Huntley,FA,10,12,2,5,2.5,0,0.67,0,0,0.0,0,0,0,0.0,0,1,0.5,0.5,0.0
3622,2022,6,RB,James Robinson,NO,10,13,2,5,2.5,0,0.67,0,0,0.0,0,0,0,0.0,0,1,0.5,0.5,0.0
3623,2022,6,RB,Kevin Harris,NE,10,14,1,3,3.0,0,0.2,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.0
3624,2022,6,RB,Michael Carter,ARI,10,15,2,3,1.5,0,0.4,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.01
3625,2022,6,RB,Tyler Allgeier,ATL,10,16,1,3,3.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.61
3626,2022,6,RB,Eno Benjamin,NO,10,17,1,2,2.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.0
3627,2022,6,RB,David Montgomery,DET,10,18,1,1,1.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.92
3628,2022,6,RB,Clyde Edwards-Helaire,KC,10,19,1,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.22
3629,2022,6,RB,Mike Boone,CAR,10,20,0,0,0,0,0.0,0,1,0.0,0,0,0,1.0,0,1,0.0,0.0,0.0
3630,2022,6,RB,Phillip Lindsay,FA,10,21,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0
3631,2022,6,RB,Khalil Herbert,CHI,10,22,2,0,0.0,0,0.67,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.34
3632,2022,6,RB,Travis Etienne Jr.,JAC,10,23,1,-2,-2.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,-0.2,-0.2,1.0
3633,2022,6,RB,Breece Hall,NYJ,10,24,3,-2,-0.7,0,0.6,0,0,0.0,0,0,0,0.0,0,1,-0.2,-0.2,0.99
3634,2022,6,RB,Kenneth Walker III,SEA,10,25,1,-2,-2.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.2,-0.2,0.97
3635,2022,6,RB,Malcolm Brown,FA,10,26,1,-2,-2.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,-0.2,-0.2,0.0
3636,2022,6,RB,Leonard Fournette,FA,10,27,3,-3,-1.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.3,-0.3,0.02
3637,2022,6,RB,Miles Sanders,CAR,5,1,1,5,5.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.5,6.5,0.34
3638,2022,6,RB,Darrell Henderson Jr.,FA,5,2,2,4,2.0,1,0.67,0,0,0.0,0,0,0,0.0,0,1,6.4,6.4,0.03
3639,2022,6,RB,Deon Jackson,NYG,5,3,1,3,3.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.3,6.3,0.01
3640,2022,6,RB,Saquon Barkley,PHI,5,4,1,1,1.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.1,6.1,1.0
3641,2022,6,RB,Brian Robinson Jr.,WAS,5,5,1,1,1.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.1,6.1,0.85
3642,2022,6,RB,Michael Carter,ARI,5,6,2,3,1.5,0,0.4,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.01
3643,2022,6,RB,Caleb Huntley,FA,5,7,1,3,3.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.0
3644,2022,6,RB,Eno Benjamin,NO,5,8,1,2,2.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.0
3645,2022,6,RB,James Robinson,NO,5,9,1,2,2.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.0
3646,2022,6,RB,Phillip Lindsay,FA,5,10,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0
3647,2022,6,RB,Devin Singletary,NYG,5,11,0,0,0,0,0.0,0,1,0.0,0,0,0,1.0,0,1,0.0,0.0,0.83
3648,2022,6,RB,Khalil Herbert,CHI,5,12,2,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.34
3649,2022,6,RB,Rhamondre Stevenson,NE,5,13,3,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.82
3650,2022,6,RB,Leonard Fournette,FA,5,14,2,-1,-0.5,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.1,-0.1,0.02
3651,2022,6,RB,Malcolm Brown,FA,5,15,1,-2,-2.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,-0.2,-0.2,0.0
3652,2022,6,RB,Travis Etienne Jr.,JAC,5,16,1,-2,-2.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,-0.2,-0.2,1.0
3653,2022,6,RB,Breece Hall,NYJ,5,17,3,-2,-0.7,0,0.6,0,0,0.0,0,0,0,0.0,0,1,-0.2,-0.2,0.99
3654,2022,7,RB,Josh Jacobs,GB,20,1,3,26,8.7,3,1.0,0,0,0.0,0,0,0,0.0,0,1,20.6,20.6,0.97
3655,2022,7,RB,Austin Ekeler,WAS,20,2,1,7,7.0,1,1.0,2,2,1.0,3,1.5,1,1.0,0,1,15.0,15.0,0.92
3656,2022,7,RB,Gus Edwards,LAC,20,3,4,14,3.5,2,0.8,0,0,0.0,0,0,0,0.0,0,1,13.4,13.4,0.81
3657,2022,7,RB,Ezekiel Elliott,NE,20,4,4,4,1.0,2,0.5,0,0,0.0,0,0,0,0.0,0,1,12.4,12.4,0.47
3658,2022,7,RB,Antonio Gibson,NE,20,5,3,11,3.7,0,0.38,1,2,0.5,9,9.0,1,0.67,0,1,9.0,9.0,0.66
3659,2022,7,RB,Joe Mixon,HOU,20,6,6,13,2.2,1,1.0,1,1,1.0,3,3.0,0,1.0,0,1,8.6,8.6,0.99
3660,2022,7,RB,David Montgomery,DET,20,7,4,25,6.3,1,0.57,0,0,0.0,0,0,0,0.0,0,1,8.5,8.5,0.92
3661,2022,7,RB,Raheem Mostert,MIA,20,8,1,7,7.0,0,0.25,1,2,0.5,8,8.0,1,1.0,0,1,8.5,8.5,0.91
3662,2022,7,RB,Travis Etienne Jr.,JAC,20,9,4,28,7.0,1,0.8,1,1,1.0,5,5.0,0,0.5,1,1,8.3,8.3,1.0
3663,2022,7,RB,Clyde Edwards-Helaire,KC,20,10,2,22,11.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,8.2,8.2,0.22
3664,2022,7,RB,Eno Benjamin,NO,20,11,5,22,4.4,1,0.56,0,1,0.0,0,0,0,0.5,0,1,8.2,8.2,0.0
3665,2022,7,RB,Keaontay Ingram,KC,20,12,4,12,3.0,1,0.44,1,1,1.0,-1,-1.0,0,0.5,0,1,8.1,8.1,0.01
3666,2022,7,RB,Chuba Hubbard,CAR,20,13,1,17,17.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,7.7,7.7,0.81
3667,2022,7,RB,Tyler Allgeier,ATL,20,14,5,16,3.2,1,1.0,0,0,0.0,0,0,0,0.0,0,1,7.6,7.6,0.61
3668,2022,7,RB,Aaron Jones,MIN,20,15,1,-1,-1.0,0,1.0,1,1,1.0,4,4.0,1,1.0,0,1,7.3,7.3,0.91
3669,2022,7,RB,Nick Chubb,CLE,20,16,4,11,2.8,1,0.67,0,0,0.0,0,0,0,0.0,0,1,7.1,7.1,0.55
3670,2022,7,RB,Kenneth Walker III,SEA,20,17,6,9,1.5,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.9,6.9,0.97
3671,2022,7,RB,Kareem Hunt,CLE,20,18,2,8,4.0,1,0.33,0,0,0.0,0,0,0,0.0,0,1,6.8,6.8,0.27
3672,2022,7,RB,Rhamondre Stevenson,NE,20,19,2,7,3.5,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.7,6.7,0.82
3673,2022,7,RB,Latavius Murray,BUF,20,20,2,6,3.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.6,6.6,0.08
3674,2022,7,RB,Nyheim Hines,CLE,20,21,2,3,1.5,0,1.0,2,2,1.0,13,6.5,0,1.0,0,1,3.6,3.6,0.0
3675,2022,7,RB,Rex Burkhead,FA,20,22,0,0,0,0,0.0,1,1,1.0,4,4.0,0,0.33,0,1,1.4,1.4,0.1
3676,2022,7,RB,Tony Pollard,TEN,20,23,4,14,3.5,0,0.5,0,0,0.0,0,0,0,0.0,0,1,1.4,1.4,0.93
3677,2022,7,RB,Dameon Pierce,HOU,20,24,3,0,0.0,0,1.0,1,1,1.0,2,2.0,0,0.33,0,1,1.2,1.2,0.3
3678,2022,7,RB,Mark Ingram II,FA,20,25,0,0,0,0,0.0,1,1,1.0,2,2.0,0,1.0,0,1,1.2,1.2,0.0
3679,2022,7,RB,Saquon Barkley,PHI,20,26,5,12,2.4,0,1.0,0,0,0.0,0,0,0,0.0,0,1,1.2,1.2,1.0
3680,2022,7,RB,Trestan Ebner,FA,20,27,3,8,2.7,0,0.43,0,0,0.0,0,0,0,0.0,0,1,0.8,0.8,0.0
3681,2022,7,RB,JaMycal Hasty,NE,20,28,1,6,6.0,0,0.2,0,0,0.0,0,0,0,0.0,0,1,0.6,0.6,0.0
3682,2022,7,RB,Najee Harris,PIT,20,29,2,5,2.5,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.5,0.5,0.9
3683,2022,7,RB,Derrick Henry,BAL,20,30,2,5,2.5,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.5,0.5,0.99
3684,2022,7,RB,Brian Robinson Jr.,WAS,20,31,5,1,0.2,0,0.62,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.85
3685,2022,7,RB,Michael Carter,ARI,20,32,2,1,0.5,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.01
3686,2022,7,RB,Alvin Kamara,NO,20,33,4,1,0.3,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.98
3687,2022,7,RB,Tyrion Davis-Price,PHI,20,34,1,1,1.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.0
3688,2022,7,RB,Christian McCaffrey,SF,20,35,1,1,1.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,1.0
3689,2022,7,RB,Kenyan Drake,FA,20,36,1,0,0.0,0,0.2,0,1,0.0,0,0,0,1.0,0,1,0.0,0.0,0.0
3690,2022,7,RB,Dontrell Hilliard,FA,20,37,0,0,0,0,0.0,0,2,0.0,0,0,0,1.0,0,1,0.0,0.0,0.0
3691,2022,7,RB,J.D. McKissic,FA,20,38,0,0,0,0,0.0,0,1,0.0,0,0,0,0.33,0,1,0.0,0.0,0.0
3692,2022,7,RB,Chase Edmonds,TB,20,39,3,0,0.0,0,0.75,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.01
3693,2022,7,RB,James Robinson,NO,20,40,0,0,0,0,0.0,0,1,0.0,0,0,0,0.5,0,1,0.0,0.0,0.0
3694,2022,7,RB,Dare Ogunbowale,FA,20,41,0,0,0,0,0.0,0,1,0.0,0,0,0,0.33,0,1,0.0,0.0,0.0
3695,2022,7,RB,Jeff Wilson Jr.,MIA,20,42,0,0,0,0,0.0,0,1,0.0,0,0,0,1.0,0,1,0.0,0.0,0.07
3696,2022,7,RB,Jamaal Williams,NO,20,43,1,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,1,1,-2.0,-2.0,0.1
3697,2022,7,RB,Josh Jacobs,GB,15,1,3,26,8.7,3,1.0,0,0,0.0,0,0,0,0.0,0,1,20.6,20.6,0.97
3698,2022,7,RB,Austin Ekeler,WAS,15,2,1,7,7.0,1,1.0,2,2,1.0,3,1.5,1,1.0,0,1,15.0,15.0,0.92
3699,2022,7,RB,Gus Edwards,LAC,15,3,2,8,4.0,2,0.67,0,0,0.0,0,0,0,0.0,0,1,12.8,12.8,0.81
3700,2022,7,RB,Ezekiel Elliott,NE,15,4,4,4,1.0,2,0.57,0,0,0.0,0,0,0,0.0,0,1,12.4,12.4,0.47
3701,2022,7,RB,Travis Etienne Jr.,JAC,15,5,3,16,5.3,1,1.0,1,1,1.0,5,5.0,0,0.5,0,1,9.1,9.1,1.0
3702,2022,7,RB,Raheem Mostert,MIA,15,6,1,7,7.0,0,0.25,1,2,0.5,8,8.0,1,1.0,0,1,8.5,8.5,0.91
3703,2022,7,RB,Joe Mixon,HOU,15,7,5,10,2.0,1,1.0,1,1,1.0,3,3.0,0,1.0,0,1,8.3,8.3,0.99
3704,2022,7,RB,Antonio Gibson,NE,15,8,1,3,3.0,0,0.2,1,2,0.5,9,9.0,1,0.67,0,1,8.2,8.2,0.66
3705,2022,7,RB,David Montgomery,DET,15,9,3,13,4.3,1,0.5,0,0,0.0,0,0,0,0.0,0,1,7.3,7.3,0.92
3706,2022,7,RB,Aaron Jones,MIN,15,10,1,-1,-1.0,0,1.0,1,1,1.0,4,4.0,1,1.0,0,1,7.3,7.3,0.91
3707,2022,7,RB,Tyler Allgeier,ATL,15,11,4,12,3.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,7.2,7.2,0.61
3708,2022,7,RB,Kenneth Walker III,SEA,15,12,4,10,2.5,1,1.0,0,0,0.0,0,0,0,0.0,0,1,7.0,7.0,0.97
3709,2022,7,RB,Keaontay Ingram,KC,15,13,3,9,3.0,1,0.5,0,0,0.0,0,0,0,0.0,0,1,6.9,6.9,0.01
3710,2022,7,RB,Kareem Hunt,CLE,15,14,2,8,4.0,1,0.5,0,0,0.0,0,0,0,0.0,0,1,6.8,6.8,0.27
3711,2022,7,RB,Nick Chubb,CLE,15,15,2,8,4.0,1,0.5,0,0,0.0,0,0,0,0.0,0,1,6.8,6.8,0.55
3712,2022,7,RB,Rhamondre Stevenson,NE,15,16,2,7,3.5,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.7,6.7,0.82
3713,2022,7,RB,Latavius Murray,BUF,15,17,2,6,3.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.6,6.6,0.08
3714,2022,7,RB,Eno Benjamin,NO,15,18,3,2,0.7,1,0.5,0,1,0.0,0,0,0,1.0,0,1,6.2,6.2,0.0
3715,2022,7,RB,Nyheim Hines,CLE,15,19,1,2,2.0,0,1.0,1,1,1.0,6,6.0,0,1.0,0,1,1.8,1.8,0.0
3716,2022,7,RB,Mark Ingram II,FA,15,20,0,0,0,0,0.0,1,1,1.0,2,2.0,0,1.0,0,1,1.2,1.2,0.0
3717,2022,7,RB,Tony Pollard,TEN,15,21,3,8,2.7,0,0.43,0,0,0.0,0,0,0,0.0,0,1,0.8,0.8,0.93
3718,2022,7,RB,Saquon Barkley,PHI,15,22,2,8,4.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.8,0.8,1.0
3719,2022,7,RB,Trestan Ebner,FA,15,23,3,8,2.7,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.8,0.8,0.0
3720,2022,7,RB,Derrick Henry,BAL,15,24,2,5,2.5,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.5,0.5,0.99
3721,2022,7,RB,Najee Harris,PIT,15,25,1,3,3.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.9
3722,2022,7,RB,Christian McCaffrey,SF,15,26,1,1,1.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,1.0
3723,2022,7,RB,Alvin Kamara,NO,15,27,4,1,0.3,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.98
3724,2022,7,RB,Tyrion Davis-Price,PHI,15,28,1,1,1.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.0
3725,2022,7,RB,Dameon Pierce,HOU,15,29,1,1,1.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.3
3726,2022,7,RB,Dare Ogunbowale,FA,15,30,0,0,0,0,0.0,0,1,0.0,0,0,0,1.0,0,1,0.0,0.0,0.0
3727,2022,7,RB,Jeff Wilson Jr.,MIA,15,31,0,0,0,0,0.0,0,1,0.0,0,0,0,1.0,0,1,0.0,0.0,0.07
3728,2022,7,RB,Brian Robinson Jr.,WAS,15,32,4,0,0.0,0,0.8,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.85
3729,2022,7,RB,Dontrell Hilliard,FA,15,33,0,0,0,0,0.0,0,2,0.0,0,0,0,1.0,0,1,0.0,0.0,0.0
3730,2022,7,RB,Chase Edmonds,TB,15,34,3,0,0.0,0,0.75,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.01
3731,2022,7,RB,Kenyan Drake,FA,15,35,1,0,0.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0
3732,2022,7,RB,J.D. McKissic,FA,15,36,0,0,0,0,0.0,0,1,0.0,0,0,0,0.33,0,1,0.0,0.0,0.0
3733,2022,7,RB,James Robinson,NO,15,37,0,0,0,0,0.0,0,1,0.0,0,0,0,0.5,0,1,0.0,0.0,0.0
3734,2022,7,RB,Jamaal Williams,NO,15,38,1,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,1,1,-2.0,-2.0,0.1
3735,2022,7,RB,Austin Ekeler,WAS,10,1,1,7,7.0,1,1.0,2,2,1.0,3,1.5,1,1.0,0,1,15.0,15.0,0.92
3736,2022,7,RB,Josh Jacobs,GB,10,2,2,11,5.5,2,1.0,0,0,0.0,0,0,0,0.0,0,1,13.1,13.1,0.97
3737,2022,7,RB,Gus Edwards,LAC,10,3,2,8,4.0,2,0.67,0,0,0.0,0,0,0,0.0,0,1,12.8,12.8,0.81
3738,2022,7,RB,Ezekiel Elliott,NE,10,4,4,4,1.0,2,0.67,0,0,0.0,0,0,0,0.0,0,1,12.4,12.4,0.47
3739,2022,7,RB,Antonio Gibson,NE,10,5,1,3,3.0,0,0.33,1,1,1.0,9,9.0,1,0.5,0,1,8.2,8.2,0.66
3740,2022,7,RB,Raheem Mostert,MIA,10,6,0,0,0,0,0.0,1,2,0.5,8,8.0,1,1.0,0,1,7.8,7.8,0.91
3741,2022,7,RB,Joe Mixon,HOU,10,7,4,4,1.0,1,1.0,1,1,1.0,3,3.0,0,1.0,0,1,7.7,7.7,0.99
3742,2022,7,RB,Travis Etienne Jr.,JAC,10,8,3,16,5.3,1,1.0,0,0,0.0,0,0,0,0.0,0,1,7.6,7.6,1.0
3743,2022,7,RB,Aaron Jones,MIN,10,9,1,-1,-1.0,0,1.0,1,1,1.0,4,4.0,1,1.0,0,1,7.3,7.3,0.91
3744,2022,7,RB,Kareem Hunt,CLE,10,10,2,8,4.0,1,0.5,0,0,0.0,0,0,0,0.0,0,1,6.8,6.8,0.27
3745,2022,7,RB,Nick Chubb,CLE,10,11,2,8,4.0,1,0.5,0,0,0.0,0,0,0,0.0,0,1,6.8,6.8,0.55
3746,2022,7,RB,Rhamondre Stevenson,NE,10,12,2,7,3.5,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.7,6.7,0.82
3747,2022,7,RB,Latavius Murray,BUF,10,13,2,6,3.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.6,6.6,0.08
3748,2022,7,RB,David Montgomery,DET,10,14,2,5,2.5,1,0.4,0,0,0.0,0,0,0,0.0,0,1,6.5,6.5,0.92
3749,2022,7,RB,Tyler Allgeier,ATL,10,15,3,3,1.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.3,6.3,0.61
3750,2022,7,RB,Eno Benjamin,NO,10,16,3,2,0.7,1,0.6,0,1,0.0,0,0,0,1.0,0,1,6.2,6.2,0.0
3751,2022,7,RB,Keaontay Ingram,KC,10,17,2,-2,-1.0,1,0.4,0,0,0.0,0,0,0,0.0,0,1,5.8,5.8,0.01
3752,2022,7,RB,Mark Ingram II,FA,10,18,0,0,0,0,0.0,1,1,1.0,2,2.0,0,1.0,0,1,1.2,1.2,0.0
3753,2022,7,RB,Trestan Ebner,FA,10,19,3,8,2.7,0,0.6,0,0,0.0,0,0,0,0.0,0,1,0.8,0.8,0.0
3754,2022,7,RB,Najee Harris,PIT,10,20,1,3,3.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.9
3755,2022,7,RB,Nyheim Hines,CLE,10,21,1,2,2.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.0
3756,2022,7,RB,Tony Pollard,TEN,10,22,2,2,1.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.93
3757,2022,7,RB,Tyrion Davis-Price,PHI,10,23,1,1,1.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.0
3758,2022,7,RB,Dontrell Hilliard,FA,10,24,0,0,0,0,0.0,0,1,0.0,0,0,0,1.0,0,1,0.0,0.0,0.0
3759,2022,7,RB,Saquon Barkley,PHI,10,25,1,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,1.0
3760,2022,7,RB,J.D. McKissic,FA,10,26,0,0,0,0,0.0,0,1,0.0,0,0,0,0.5,0,1,0.0,0.0,0.0
3761,2022,7,RB,Kenyan Drake,FA,10,27,1,0,0.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0
3762,2022,7,RB,Brian Robinson Jr.,WAS,10,28,2,-1,-0.5,0,0.67,0,0,0.0,0,0,0,0.0,0,1,-0.1,-0.1,0.85
3763,2022,7,RB,Kenneth Walker III,SEA,10,29,1,-1,-1.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.1,-0.1,0.97
3764,2022,7,RB,Alvin Kamara,NO,10,30,3,-3,-1.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.3,-0.3,0.98
3765,2022,7,RB,Jamaal Williams,NO,10,31,1,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,1,1,-2.0,-2.0,0.1
3766,2022,7,RB,Ezekiel Elliott,NE,5,1,4,4,1.0,2,0.67,0,0,0.0,0,0,0,0.0,0,1,12.4,12.4,0.47
3767,2022,7,RB,Joe Mixon,HOU,5,2,2,2,1.0,1,1.0,1,1,1.0,3,3.0,0,1.0,0,1,7.5,7.5,0.99
3768,2022,7,RB,Aaron Jones,MIN,5,3,1,-1,-1.0,0,1.0,1,1,1.0,4,4.0,1,1.0,0,1,7.3,7.3,0.91
3769,2022,7,RB,Austin Ekeler,WAS,5,4,0,0,0,0,0.0,1,1,1.0,1,1.0,1,1.0,0,1,7.1,7.1,0.92
3770,2022,7,RB,Eno Benjamin,NO,5,5,2,5,2.5,1,0.5,0,0,0.0,0,0,0,0.0,0,1,6.5,6.5,0.0
3771,2022,7,RB,David Montgomery,DET,5,6,2,5,2.5,1,0.5,0,0,0.0,0,0,0,0.0,0,1,6.5,6.5,0.92
3772,2022,7,RB,Rhamondre Stevenson,NE,5,7,1,4,4.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.4,6.4,0.82
3773,2022,7,RB,Josh Jacobs,GB,5,8,1,4,4.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.4,6.4,0.97
3774,2022,7,RB,Tyler Allgeier,ATL,5,9,3,3,1.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.3,6.3,0.61
3775,2022,7,RB,Latavius Murray,BUF,5,10,1,2,2.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.2,6.2,0.08
3776,2022,7,RB,Nick Chubb,CLE,5,11,1,2,2.0,1,0.5,0,0,0.0,0,0,0,0.0,0,1,6.2,6.2,0.55
3777,2022,7,RB,Kareem Hunt,CLE,5,12,1,2,2.0,1,0.5,0,0,0.0,0,0,0,0.0,0,1,6.2,6.2,0.27
3778,2022,7,RB,Gus Edwards,LAC,5,13,1,1,1.0,1,0.5,0,0,0.0,0,0,0,0.0,0,1,6.1,6.1,0.81
3779,2022,7,RB,Keaontay Ingram,KC,5,14,2,-2,-1.0,1,0.5,0,0,0.0,0,0,0,0.0,0,1,5.8,5.8,0.01
3780,2022,7,RB,Trestan Ebner,FA,5,15,2,3,1.5,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.0
3781,2022,7,RB,Tony Pollard,TEN,5,16,2,2,1.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.93
3782,2022,7,RB,Travis Etienne Jr.,JAC,5,17,1,1,1.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,1.0
3783,2022,7,RB,Saquon Barkley,PHI,5,18,1,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,1.0
3784,2022,7,RB,Alvin Kamara,NO,5,19,1,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.98
3785,2022,7,RB,Kenyan Drake,FA,5,20,1,0,0.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0
3786,2022,7,RB,Brian Robinson Jr.,WAS,5,21,1,-1,-1.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.1,-0.1,0.85
3787,2022,7,RB,Jamaal Williams,NO,5,22,1,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,1,1,-2.0,-2.0,0.1
3788,2022,8,RB,D'Onta Foreman,CLE,20,1,11,47,4.3,3,0.85,0,0,0.0,0,0,0,0.0,0,1,22.7,22.7,0.19
3789,2022,8,RB,Alvin Kamara,NO,20,2,1,3,3.0,1,1.0,1,1,1.0,16,16.0,1,1.0,0,1,14.9,14.9,0.98
3790,2022,8,RB,Christian McCaffrey,SF,20,3,4,8,2.0,1,0.8,1,2,0.5,9,9.0,1,1.0,0,1,14.7,14.7,1.0
3791,2022,8,RB,Tony Pollard,TEN,20,4,2,25,12.5,2,0.67,0,0,0.0,0,0,0,0.0,0,1,14.5,14.5,0.93
3792,2022,8,RB,Nick Chubb,CLE,20,5,4,20,5.0,2,0.67,0,0,0.0,0,0,0,0.0,0,1,14.0,14.0,0.55
3793,2022,8,RB,Jamaal Williams,NO,20,6,3,12,4.0,2,0.75,0,0,0.0,0,0,0,0.0,0,1,13.2,13.2,0.1
